S2_B1,S2_B2,S2_B4,S2_B11,S2_B12,ARVI,CI,DVI,GEMI,GNDVI,IPVI,IRECI,MCARI,MSAVI,MSAVI2,NDVI,NDWI2,PSSRA,RI,RVI,SAVI,3_45_9,3_90_12,3_90_63,5_90_21,5_90_62,7_90_15,7_45_19,9_180_12,9_45_97,9_90_11,9_90_59,11_135_1,13_90_59,15_135_97,15_45_1,15_45_19,15_45_59,15_45_81,15_90_13,15_90_31,15_90_59,15_90_64,15_180_59,Label 
0.038,0.0542,0.1055,0.2627,0.1651,0.25351,0.14054,0.1578,0.56569,0.53617,0.71394,0.23825,0.00065,0.23569,0.74655,0.42787,-0.53617,2.41232,22.15153,2.49573,0.27244,5,0,0.16049,0.24,2.31072,0.61183,0.72857,0.45679,10.76543,0.83457,0.49869,10.04132,0.47467,10.65333,9.77333,0.64488,0.49159,1.92,0.53333,0.0289,0.49216,0.90507,0.65519,6
0.0377,0.0757,0.1438,0.2017,0.1416,0.04871,0.19734,0.0898,0.45861,0.41576,0.61897,0.11991,0.00023,0.13156,0.63479,0.23794,-0.41576,1.55355,23.0827,1.62448,0.15352,6,1,0.28395,0.96,2.32431,0.08455,0.49178,0.93827,6.20988,0.65432,0.47211,8.42149,0.44472,5.35111,8.37778,0.58132,0.43804,1.56,0.58667,0.04652,0.45263,0.72373,0.62693,2
0.033,0.0335,0.0577,0.1305,0.0976,0.13925,0.19585,0.0507,0.35968,0.47283,0.65262,0.07712,0.00004,0.08773,0.58999,0.30524,-0.47283,1.90815,56.9976,1.87868,0.11417,3,0,0.1358,0.16,2.60891,0.43107,0.69592,0.44444,4.90123,0.82593,0.5716,7.77686,0.57751,4.62667,7.64,0.66515,0.47969,1.36,0.45333,0.07413,0.57937,0.80655,0.61315,2
0.032,0.0281,0.0504,0.1737,0.1103,0.32341,0.16129,0.0918,0.43488,0.59239,0.73832,0.13834,0.00142,0.157,0.66385,0.47664,-0.59239,3.05754,52.66921,2.82143,0.19882,3.22222,0.66667,0.1358,0.4,2.07764,0.47855,0.72653,0.44444,7.08642,0.87284,0.76667,7.08264,0.80828,6.88444,7.10667,0.788,0.76533,1.68,0.27556,0.10582,0.79644,0.67916,0.77689,7
0.0364,0.0357,0.0706,0.1979,0.1283,0.22512,0.18159,0.0962,0.45722,0.54659,0.70261,0.12711,0.00042,0.15816,0.66458,0.40522,-0.54659,2.23796,42.62681,2.36261,0.19569,3,0.33333,0.35802,0.6,2.32431,0.19284,0.59184,0.61728,7.8642,0.77654,0.7,7.39669,0.71065,7.50667,7.47556,0.66889,0.6109,1.68444,0.38222,0.04581,0.69111,0.85427,0.65608,6
0.039,0.0573,0.0923,0.1357,0.1032,0.03194,0.11879,0.0434,0.37195,0.3023,0.59518,0.05615,0,0.07107,0.57239,0.19035,-0.3023,1.45287,22.17176,1.47021,0.08942,4.11111,2.66667,0.11111,1.04,3.16342,0.11953,0.59887,0.96296,4.35802,0.73457,0.42211,6.90083,0.44241,5.00889,7.00889,0.67798,0.48467,1.93778,0.53778,0.06995,0.46678,0.8068,0.60017,3
0.0337,0.0551,0.1118,0.2707,0.1854,0.20123,0.15975,0.1416,0.54115,0.51555,0.69387,0.23139,0.0019,0.21135,0.7201,0.38773,-0.51555,2.43292,23.51953,2.26655,0.24549,5,0.66667,0.1358,0.92,2.66436,0.13536,0.65714,0.30864,8.80247,0.74074,0.49205,7.58678,0.5421,7.84,7.18667,0.67378,0.49979,1.76,0.50667,0.04885,0.54077,0.91179,0.67022,6
0.0313,0.0488,0.0976,0.2193,0.1475,0.22886,0.11288,0.1357,0.53192,0.49984,0.70505,0.16506,0.00062,0.20803,0.71723,0.41009,-0.49984,2.14139,20.22837,2.39037,0.24498,4.44444,0.88889,0.11111,0.96,3.03159,0.11703,0.57347,0.44444,6.96296,0.68025,0.36632,7.29752,0.35551,6.81333,7.18667,0.62337,0.41755,1.44889,0.67111,0.03273,0.39557,0.79299,0.59951,6
0.0306,0.0358,0.0718,0.2204,0.1709,0.17804,0.23793,0.0827,0.43325,0.55511,0.68272,0.10289,0.00009,0.13679,0.64169,0.36544,-0.55511,2,59.70105,2.15181,0.1708,3.11111,0.44444,0.1358,0.56,2.67795,0.28113,0.76327,0.34568,10.28395,0.80864,0.49252,6.56198,0.54588,10.17333,6.48,0.72578,0.48818,2,0.35111,0.13643,0.55046,0.63418,0.62026,2
0.0244,0.0317,0.0613,0.1158,0.0676,0.21874,0.20907,0.0805,0.42194,0.5591,0.69818,0.11014,0.00039,0.13585,0.64089,0.39636,-0.5591,2.26427,58.27575,2.31321,0.17174,2.55556,0.66667,0.1358,0.72,2.86524,0.22366,0.63673,0.22222,2.17284,0.78025,0.43436,5.29752,0.4581,2.32444,5.24444,0.70044,0.42795,1.24889,0.29778,0.10139,0.4682,0.78544,0.49435,7
0.0285,0.0342,0.0745,0.2269,0.157,0.23313,0.21336,0.1101,0.48379,0.58523,0.71247,0.14198,0.00045,0.17828,0.68613,0.42493,-0.58523,2.32483,49.25737,2.47785,0.21756,3.44444,0.33333,0.18519,0.52,2.07764,0.19867,0.68163,0.44444,8.97531,0.76543,0.70247,5.8843,0.69763,8.40889,5.57333,0.73733,0.58648,1.78667,0.35556,0.06264,0.69511,0.83613,0.68356,6
0.022,0.0252,0.0319,0.0899,0.0435,0.63291,-0.0767,0.1398,0.51065,0.64385,0.84332,0.30039,0.00133,0.24132,0.75748,0.68664,-0.64385,5.51097,19.76753,5.38245,0.29804,2,0,0.1358,0.16,2.56705,0.92087,0.85714,0.02469,2,0.98765,0.55258,4.47934,0.58851,1.99556,4.49333,0.82248,0.44635,1.09333,0.09333,0.28083,0.59493,0.7634,0.59556,7
0.0234,0.0276,0.0378,0.1109,0.0643,0.54133,0.00935,0.1235,0.48493,0.62601,0.81015,0.22213,0.00108,0.21255,0.72505,0.62029,-0.62601,4.34392,27.98092,4.2672,0.26498,2.11111,0.22222,0.18519,0.28,2.75433,0.55269,0.78367,0.12346,3,0.84815,0.60123,4.83471,0.54518,2.95556,4.84,0.72711,0.43369,1.64,0.38222,0.15319,0.52638,0.81641,0.56969,7
0.0282,0.0396,0.0703,0.1422,0.0985,0.13342,0.14682,0.0618,0.39279,0.43275,0.65267,0.1109,0.00019,0.10383,0.60679,0.30534,-0.43275,2.09815,34.54663,1.87909,0.13198,3.33333,0.44444,0.33333,0.56,2.14231,0.17284,0.68367,0.41975,4.79012,0.78395,0.59601,5.54545,0.51923,4.52444,5.25333,0.66782,0.44098,1.37333,0.39111,0.06576,0.52795,0.88498,0.53706,2
0.0124,0.0173,0.0239,0.047,0.0284,0.53962,0.10648,0.0781,0.37679,0.68178,0.81017,0.12645,0.00003,0.1419,0.6479,0.62033,-0.68178,3.1841,79.45549,4.26778,0.18717,0.77778,0.33333,0.1358,0.24,2.99707,0.36943,0.70612,0.25926,1.07407,0.89506,0.4963,1.80165,0.52294,1.4,2.2,0.77467,0.43154,1.05333,0.22667,0.21604,0.53685,0.94393,0.60115,7
0.05,0.0376,0.0519,0.1467,0.0938,0.53495,0.04322,0.1666,0.5702,0.64224,0.80806,0.22675,0.00152,0.27213,0.79067,0.61612,-0.64224,3.71291,24.97548,4.21002,0.32438,4.55556,1,0.11111,0.72,2.92069,0.06872,0.53093,3.20988,7.38272,0.60566,0.43263,12.55372,0.45368,7.60444,12.96,0.43711,0.38933,1.76,1.07556,0.02112,0.45865,0.54886,0.47271,7
0.0306,0.0418,0.0715,0.166,0.1036,0.29305,0.0916,0.1136,0.48856,0.51349,0.72136,0.20126,0.00057,0.18454,0.693,0.44271,-0.51349,2.73986,24.26952,2.58881,0.22522,3.55556,0.55556,0.16049,0.68,2.20607,0.19034,0.60204,0.5679,5.37037,0.77407,0.67531,7,0.63728,5.01778,6.86667,0.65867,0.49198,1.84,0.38667,0.10037,0.61467,0.69834,0.64426,7
0.0333,0.0426,0.0719,0.1682,0.1075,0.30827,0.04052,0.1195,0.49896,0.48545,0.72693,0.20212,0.00105,0.19331,0.70249,0.45385,-0.48545,2.77469,17.73852,2.66203,0.23484,4,0.33333,0.16049,0.52,1.9424,0.2703,0.74694,0.37037,5.11111,0.79506,0.64074,7.02479,0.62249,4.75556,6.96,0.69359,0.53277,1.89333,0.45333,0.08737,0.58978,0.68549,0.664,7
0.0293,0.033,0.0593,0.1667,0.1112,0.18631,0.17542,0.0655,0.39106,0.5,0.67789,0.14464,0.00016,0.11196,0.61551,0.35578,-0.5,2.44519,48.84604,2.10455,0.14362,2.88889,0.55556,0.16049,0.6,2.67795,0.20616,0.8,0.4321,7.38272,0.82716,0.58221,6,0.62141,7.37333,6.01333,0.79867,0.53409,1.89333,0.35111,0.06864,0.61367,0.92417,0.59359,2
0.0347,0.0365,0.0585,0.117,0.0735,0.23588,0.12284,0.0717,0.4026,0.48039,0.68998,0.09007,0.00014,0.12227,0.62646,0.37997,-0.48039,2.09231,35.85612,2.22564,0.15616,3.55556,1.88889,0.11111,1.2,3.05252,0.16451,0.48604,1.38272,5.85185,0.6508,0.45321,9.09917,0.51176,6.14667,8.70222,0.55837,0.44676,1.57333,0.77778,0.07465,0.51717,0.92891,0.64592,7
0.0288,0.0484,0.0913,0.1865,0.1405,0.06643,0.17428,0.062,0.40575,0.40966,0.62674,0.0783,-0.00001,0.10047,0.60303,0.25348,-0.40966,1.62322,31.50188,1.67908,0.1249,3.88889,0.66667,0.11111,0.72,2.88617,0.14286,0.67347,0.91358,7.34568,0.80988,0.64517,6.46281,0.58378,7.82222,6.33333,0.64408,0.46249,1.85333,0.44889,0.06773,0.5799,0.86628,0.57403,2
0.0704,0.0763,0.1378,0.2535,0.2124,-0.09596,0.1803,0.0266,0.35578,0.26413,0.54401,0.07439,0.001,0.04095,0.54132,0.08802,-0.26413,1.51451,21.6652,1.19303,0.04974,7.33333,3,0.11111,1.92,3.21888,0.04123,0.42817,4.11111,12.07407,0.41199,0.28658,19.17355,0.32847,0,0,0,0,0,0,0,0,0,0,3
0.0223,0.0322,0.0503,0.1337,0.0806,0.38183,0.11778,0.1026,0.45551,0.58775,0.75246,0.18511,0.00032,0.17439,0.68271,0.50492,-0.58775,3.01392,40.43565,3.03976,0.21886,2.55556,0.33333,0.50617,0.24,1.9424,0.61849,0.88776,0.12346,3.37037,0.93827,0.6679,4.33058,0.63881,3.22667,4.26667,0.85867,0.54796,1.37333,0.23111,0.17586,0.62878,0.66595,0.64648,7
0.0443,0.065,0.1002,0.1725,0.1329,0.00405,0.11148,0.0363,0.36273,0.26039,0.57668,0.05028,0.00004,0.05895,0.55984,0.15336,-0.26039,1.43114,19.5361,1.36228,0.07391,6,1.44444,0.28395,0.8,2.76516,0.12536,0.62336,1.67901,6.54321,0.64218,0.48139,12.33884,0.48377,6.44444,12.30222,0.55606,0.43043,2,0.90222,0.04296,0.48629,0.50563,0.5637,3
0.0258,0.024,0.0436,0.136,0.0853,0.20802,0.17679,0.0528,0.34817,0.51931,0.68857,0.10775,0.00052,0.09364,0.59631,0.37714,-0.51931,2.76376,66.9998,2.21101,0.12375,2,0.77778,0.18519,1,2.7334,0.15535,0.58691,0.39506,6.24691,0.71728,0.49872,5.70248,0.59096,6.56889,5.89778,0.68071,0.56661,1.98222,0.49778,0.06852,0.60547,0.70452,0.76844,7
0.0386,0.037,0.0468,0.1332,0.0917,0.42828,0.08208,0.0946,0.43718,0.56157,0.75133,0.2334,0.0007,0.16263,0.67003,0.50266,-0.56157,3.63889,35.0042,3.02137,0.20619,3.66667,1,0.16049,1.16,3.05252,0.16451,0.54664,2.37037,4.40741,0.71725,0.40799,8.75207,0.38011,4.76889,8.65333,0.59029,0.34184,1.94667,0.55111,0.1228,0.39679,0.71043,0.4181,7
0.0294,0.0275,0.0343,0.127,0.0681,0.56531,0.0178,0.1137,0.4629,0.63446,0.81185,0.29047,0.00069,0.19817,0.70925,0.6237,-0.63446,4.9242,32.44176,4.31487,0.24996,2.22222,0.11111,0.16049,0.4,2.67795,0.49688,0.7449,0.22222,3.7037,0.92593,0.61481,6.52066,0.63728,3.72889,6.48889,0.77911,0.47776,1.95556,0.12889,0.32113,0.65689,0.8988,0.63624,7
0.0455,0.0497,0.1025,0.255,0.1825,0.07888,0.2073,0.0794,0.44042,0.45987,0.63959,0.11835,0.00085,0.12493,0.62856,0.27918,-0.45987,1.93073,34.46693,1.77463,0.15184,5,1.22222,0.1358,0.72,2.67795,0.09288,0.58848,14676.03809,9.95062,0.65999,0.59775,0,0,0,0,0,0,0,0,0,0,0,0,6
0.0332,0.038,0.0604,0.1782,0.0996,0.49093,0.04138,0.1821,0.5982,0.62697,0.80059,0.3764,0.00105,0.29011,0.80994,0.60119,-0.62697,3.96358,21.22509,4.0149,0.3402,3,0,0.20988,0.24,1.98767,0.4394,0.82653,0.45679,5.23457,0.87654,0.70073,8.07438,0.63925,5.35556,7.70667,0.71906,0.50551,2.05333,0.32444,0.09823,0.61259,0.90623,0.62813,7
0.0282,0.0338,0.0543,0.184,0.1029,0.53118,0.07631,0.19,0.60892,0.67962,0.81815,0.37367,0.00081,0.30484,0.82719,0.6363,-0.67962,4.24494,29.13681,4.49908,0.35687,3.11111,0.22222,0.11111,0.28,2.99707,0.35027,0.75918,0.41975,6.27161,0.89753,0.48439,6.33058,0.44496,5.83556,6.22667,0.74711,0.44088,1.81333,0.35556,0.07765,0.46939,0.67322,0.51543,7
0.0352,0.0485,0.0937,0.1987,0.1476,0.16727,0.16687,0.101,0.47485,0.48853,0.6751,0.1341,-0.00001,0.15912,0.66498,0.35021,-0.48853,1.91142,29.32249,2.07791,0.19216,4.33333,1,0.11111,0.84,2.77526,0.13286,0.72653,0.46914,8.17284,0.74321,0.58907,7.99174,0.58765,7.01778,7.86667,0.67004,0.5783,2,0.52444,0.0436,0.59009,0.82622,0.61182,6
0.0277,0.0284,0.0354,0.1255,0.0599,0.73028,-0.08409,0.2366,0.67519,0.73304,0.88484,0.69822,0.00125,0.38401,0.92159,0.76968,-0.73304,7.86441,17.03588,7.68362,0.43956,2.11111,0.22222,0.11111,0.36,2.94162,0.54769,0.67143,0.14815,2.87654,0.91358,0.43099,5.66942,0.43194,2.81778,5.62667,0.73644,0.30855,1.73333,0.16889,0.26025,0.44418,0.82483,0.43026,7
0.015,0.0138,0.0228,0.0601,0.0363,0.34093,0.18135,0.0419,0.29195,0.60745,0.73943,0.13459,0.00011,0.0779,0.57984,0.47886,-0.60745,4.31579,131.79486,2.83772,0.10698,0.77778,0.44444,0.1358,0.36,2.94162,0.55768,0.79592,0.2963,1.02469,0.83951,0.34706,1.54545,0.36781,1.18667,1.76,0.82267,0.42914,1.59111,0.32,0.24152,0.40629,0.53391,0.5471,7
0.0245,0.0336,0.0581,0.1163,0.0686,0.25518,0.15737,0.0811,0.42058,0.53388,0.70552,0.11725,0.00013,0.13761,0.64284,0.41105,-0.53388,2.28571,44.59963,2.39587,0.17446,3,0.11111,0.35802,0.2,1.62669,0.31862,0.84694,0.25926,3.22222,0.87654,0.70988,5.05785,0.68047,2.94667,4.72,0.86889,0.65244,1.13333,0.21333,0.12032,0.68356,0.91093,0.74533,6
0.0367,0.0329,0.0523,0.1699,0.101,0.42456,0.10923,0.1252,0.49873,0.61731,0.77241,0.22357,0.00051,0.20925,0.72077,0.54482,-0.61731,3.29446,36.91948,3.39388,0.25733,3,0.11111,0.16049,0.36,2.7334,0.4469,0.74286,0.38272,6.32099,0.80988,0.54321,8.36364,0.58117,6.90222,8.04445,0.69271,0.56505,1.81333,0.43111,0.06679,0.59919,0.74194,0.69252,7
0.0396,0.1005,0.192,0.23,0.1741,-0.05351,0.15212,0.0627,0.40165,0.28636,0.57018,0.04226,0.00098,0.08706,0.58824,0.14036,-0.28636,1.17917,13.067,1.32656,0.09935,7.33333,10.77778,0.16049,2.92,2.80978,0.03957,0.56531,2.51852,7.55555,0.50909,0.44113,8.80165,0.48987,6.82222,8.57778,0.67523,0.49573,2,1.10222,0.03301,0.48045,0.87915,0.55093,3
0.0263,0.0225,0.0321,0.0714,0.0454,0.30731,0.08998,0.0466,0.31846,0.49194,0.71029,0.10348,0.00016,0.08481,0.58708,0.42058,-0.49194,2.82866,53.53106,2.45171,0.11444,2.11111,3.55556,0.11111,1.2,2.99707,0.08871,0.58163,0.53086,3.11111,0.67407,0.49238,6.56198,0.4115,2.78667,6.12444,0.62115,0.42863,1.37778,0.77333,0.05794,0.43423,0.67972,0.60869,7
0.021,0.017,0.0279,0.1042,0.0559,0.59136,0.11377,0.1232,0.47523,0.7438,0.84413,0.2946,0.00052,0.21646,0.72976,0.68827,-0.7438,5.64158,71.14584,5.41577,0.27216,1.11111,0.44444,0.1358,1,2.6225,0.24448,0.65834,0.53086,3.16049,0.69877,0.52839,2.63636,0.55644,3.22222,2.69778,0.69626,0.50724,1,0.63111,0.17958,0.54869,0.8717,0.64844,7
0.0182,0.0191,0.0253,0.0537,0.0285,0.51761,0.08584,0.0738,0.36932,0.64618,0.79662,0.11912,0.00004,0.13402,0.6394,0.59325,-0.64618,3.37945,66.23723,3.917,0.17729,1,0,0.28395,0.12,2.6225,0.68013,0.83878,0.16049,1.50617,0.85679,0.42116,3.09091,0.4686,1.61778,3.17333,0.78978,0.45994,1.19556,0.30667,0.19688,0.47072,0.62067,0.58139,7
0.0135,0.018,0.0246,0.0763,0.0384,0.62021,0.09091,0.1085,0.4422,0.73307,0.84401,0.26779,0.00022,0.19355,0.70436,0.68802,-0.73307,5.30081,70.24393,5.41057,0.24745,1,0,0.1358,0.28,2.64343,0.81674,0.82041,0.07407,1.40741,0.91975,0.56983,1.81818,0.53382,1.43556,1.93333,0.82044,0.4447,1.46667,0.24889,0.26724,0.52192,0.9343,0.63689,7
0.0204,0.0228,0.0304,0.1003,0.0514,0.63374,0.02876,0.1391,0.50808,0.71039,0.84792,0.36862,0.00037,0.24097,0.75715,0.69585,-0.71039,5.57566,39.09322,5.57566,0.29811,1.22222,0.33333,0.48148,0.08,1.49694,0.29863,0.95918,0.35802,2.02469,0.85185,0.71975,4,0.66864,2.12444,3.96,0.91778,0.60212,1.76,0.28889,0.3107,0.64417,0.58407,0.73911,7
0.0322,0.0295,0.0534,0.1717,0.1106,0.42931,0.11019,0.1402,0.52598,0.6379,0.78381,0.26823,0.0013,0.23182,0.74563,0.56761,-0.6379,3.8764,36.37066,3.62547,0.28153,3.44444,1.22222,0.1358,0.6,2.7334,0.08205,0.45378,1.66667,5.54321,0.67778,0.64198,7.00826,0.60414,5,6.79556,0.54207,0.43379,1.64444,0.65333,0.04,0.58834,0.90823,0.56941,7
0.0202,0.0243,0.0436,0.0988,0.0622,0.2639,0.19452,0.0644,0.37281,0.57205,0.7124,0.14256,0.00007,0.1134,0.61722,0.4248,-0.57205,2.77294,74.80511,2.47706,0.14825,1.33333,0.22222,0.18519,0.36,2.47707,0.30362,0.82653,0.25926,2.5679,0.83333,0.57654,3.52893,0.60686,2.35556,3.54222,0.79822,0.48988,1.86667,0.23111,0.27028,0.58959,0.75587,0.53819,7
0.0182,0.0159,0.0233,0.0697,0.0357,0.59176,0.04251,0.0964,0.41542,0.69667,0.83706,0.25765,0.00014,0.1736,0.6824,0.67413,-0.69667,5.29185,55.39499,5.13734,0.22488,0.77778,0.22222,0.1358,0.2,2.73063,0.64431,0.83469,0.09877,1.41975,0.91358,0.47705,3.23967,0.54093,1.77778,3.31111,0.87289,0.56064,1.91111,0.16889,0.2834,0.55927,0.78094,0.66078,7
0.0165,0.0144,0.0214,0.082,0.0415,0.65025,0.0439,0.1126,0.44685,0.74479,0.86229,0.338,0.00033,0.20181,0.71358,0.72458,-0.74479,6.77103,60.82183,6.26168,0.25771,1,0,0.20988,0.16,2.37699,0.88255,0.87755,0.04938,1.55556,0.96296,0.62171,2.59504,0.61573,1.60889,2.44444,0.88,0.53547,1.62222,0.14667,0.53075,0.59919,0.77925,0.66532,7
0.0197,0.0193,0.0322,0.1069,0.0536,0.62417,0.08054,0.1627,0.55261,0.75349,0.85821,0.46575,0.0004,0.27712,0.79805,0.71642,-0.75349,6.04658,50.40342,6.0528,0.33565,1,0,0.1358,0.24,2.65425,0.88338,0.89796,0.14815,2.55556,0.94691,0.50886,3.63636,0.49856,3.17333,3.64444,0.76711,0.49712,1.81333,0.20889,0.26534,0.51294,0.7966,0.62204,7
0.0363,0.0442,0.0939,0.2308,0.1572,0.16512,0.1939,0.1065,0.48411,0.51933,0.68094,0.14964,0.00027,0.16717,0.67356,0.36188,-0.51933,2.10117,34.59899,2.13419,0.20112,4.77778,0.55556,0.40741,0.52,1.38819,0.12953,0.63469,0.67901,9.09877,0.71235,0.73827,8.29752,0.71124,8.96889,8.32,0.70489,0.65377,2,0.48889,0.07804,0.69778,0.81594,0.73111,6
0.0396,0.0559,0.1234,0.2697,0.1753,0.20525,0.14312,0.1661,0.5751,0.51571,0.70114,0.20286,0.00189,0.23991,0.74995,0.40228,-0.51571,2.21313,19.24001,2.34603,0.27292,5.66667,0.33333,0.1358,0.4,2.42162,0.20117,0.64286,0.4321,9.50617,0.75309,0.53086,8.91736,0.52436,8.84889,8.50667,0.63448,0.44481,2,0.46222,0.06904,0.53163,0.87086,0.64472,6
0.0302,0.0461,0.0894,0.2061,0.1414,0.20491,0.1802,0.1117,0.49167,0.52812,0.69225,0.15495,0.00011,0.17611,0.68328,0.38451,-0.52812,2.14318,33.37338,2.24944,0.21195,3.77778,1,0.16049,0.64,2.47707,0.15202,0.63878,0.40741,6.1358,0.80123,0.59506,6.90083,0.59408,5.93778,6.68,0.67689,0.54701,1.88,0.41333,0.06659,0.59822,0.7315,0.69333,2
0.0274,0.0263,0.0473,0.169,0.0998,0.47116,0.10643,0.1427,0.52689,0.66521,0.80067,0.29812,0.00071,0.2384,0.75331,0.60135,-0.66521,4.02748,40.13584,4.01691,0.29032,2.22222,0.22222,0.1358,0.32,2.19981,0.42857,0.81224,0.2716,5.55556,0.87654,0.6963,5.29752,0.6716,5.64444,5.45333,0.76471,0.62186,1.72,0.33778,0.11573,0.65867,0.58926,0.72356,7
0.0151,0.0231,0.0434,0.0776,0.0494,0.34431,0.18579,0.0872,0.41934,0.62843,0.75057,0.12231,0.00014,0.15154,0.6581,0.50115,-0.62843,2.55069,71.1755,3.00922,0.19407,1.88889,0.55556,0.1358,1.16,3.10797,0.20367,0.52857,0.28395,1.90123,0.71852,0.24856,2.31405,0.31771,2.10222,2.6,0.60782,0.29694,1.28,0.62667,0.08089,0.31555,0.41764,0.56008,7
0.0351,0.0492,0.0928,0.1916,0.1324,0.166,0.14005,0.0979,0.46936,0.46298,0.67266,0.13547,0.00044,0.15476,0.66035,0.34533,-0.46298,2.05065,25.10741,2.05496,0.18743,4.77778,0.44444,0.1358,0.4,2.83071,0.14952,0.65714,0.48148,6.11111,0.74938,0.43026,7,0.48549,5.58667,6.83111,0.68089,0.42372,1.79556,0.48,0.06457,0.47912,0.71394,0.50255,6
0.0375,0.0453,0.0977,0.2523,0.1621,0.21904,0.17217,0.1366,0.53333,0.54501,0.70572,0.18267,0.0021,0.20927,0.71855,0.41145,-0.54501,2.37769,29.05641,2.39816,0.24627,4.66667,1.88889,0.11111,1.28,2.99707,0.05373,0.48607,0.83951,10.19753,0.4654,0.41313,9.04132,0.36502,9.14667,8.49333,0.46715,0.36871,2,1.20889,0.01875,0.3606,0.74254,0.62844,6
0.0443,0.0612,0.1178,0.2153,0.1546,0.12887,0.11712,0.1082,0.48957,0.41648,0.65736,0.15962,0.00029,0.16319,0.66862,0.31472,-0.41648,1.93718,17.19656,1.91851,0.19234,5.77778,1.55556,0.16049,0.84,2.83071,0.10621,0.62041,1.39506,8.12346,0.62963,0.63827,10.68595,0.58649,7.85333,10.46667,0.63733,0.50269,1.94667,0.85778,0.04897,0.57207,0.7739,0.54005,6
0.0422,0.0511,0.0989,0.2196,0.1521,0.2201,0.15537,0.1306,0.52401,0.52087,0.69884,0.19438,0.0006,0.20039,0.70895,0.39769,-0.52087,2.29727,25.8808,2.32053,0.23648,5.44444,0.66667,0.1358,0.76,2.86524,0.09871,0.5551,0.82716,7.80247,0.71481,0.62593,9.29752,0.61953,7.68,9.32,0.63626,0.5431,2,0.64889,0.05691,0.61822,0.88822,0.60301,6
0.0288,0.0467,0.0872,0.1941,0.13,0.18998,0.165,0.1004,0.4719,0.5002,0.68268,0.16466,0.00017,0.15997,0.66607,0.36536,-0.5002,2.20069,31.14533,2.15138,0.19437,4,0.22222,0.18519,0.36,2.41151,0.1945,0.67347,0.66667,6.58025,0.75802,0.54096,6.13223,0.51605,5.86667,5.65333,0.63144,0.42912,1.96444,0.62222,0.0481,0.50679,0.77526,0.5646,6
0.033,0.0352,0.0658,0.1876,0.1186,0.36579,0.12191,0.1418,0.53443,0.60247,0.75933,0.25181,0.0007,0.22891,0.74166,0.51865,-0.60247,3.12918,31.69788,3.15502,0.27502,3,0.33333,0.18519,0.4,2.20948,0.32528,0.79592,0.48148,6.77778,0.74321,0.64691,7.33058,0.6607,7.06222,7.52,0.67404,0.59137,2.32,0.56,0.0628,0.67359,0.68428,0.68515,7
0.0434,0.0471,0.1065,0.2601,0.1783,0.18236,0.16585,0.1334,0.52878,0.51787,0.69255,0.18483,0.00152,0.20181,0.71013,0.3851,-0.51787,2.26667,25.63506,2.25258,0.23641,5.55556,1.11111,0.16049,0.56,2.56705,0.1162,0.69796,1.02469,11,0.65185,0.57974,10.06612,0.5763,11.15555,9.79556,0.672,0.52306,2.40889,0.58222,0.08709,0.59464,0.91169,0.54221,6
0.0333,0.053,0.1175,0.2799,0.1851,0.20714,0.16625,0.1596,0.567,0.53475,0.70223,0.22272,0.00182,0.23357,0.74354,0.40446,-0.53475,2.32511,23.29367,2.3583,0.26761,5.55556,0.33333,0.1358,0.68,2.84431,0.12287,0.53061,0.69136,10.80247,0.69753,0.52611,9.94215,0.55571,10.38222,10.10667,0.58133,0.51399,2.21333,0.72444,0.02222,0.56007,0.90766,0.59778,6
0.0212,0.0243,0.0454,0.1304,0.0778,0.37908,0.08483,0.1023,0.45089,0.58817,0.76489,0.17122,0.00063,0.17555,0.68411,0.52978,-0.58817,3.26652,36.68728,3.2533,0.2214,2.22222,0.66667,0.23457,0.68,2.18855,0.1237,0.65306,0.39506,4.88889,0.74815,0.5963,5.01653,0.5465,5.54667,5.17333,0.66667,0.55856,1.42667,0.52,0.07101,0.53493,0.75731,0.64115,7
0.0259,0.0376,0.0667,0.1972,0.118,0.42185,0.10522,0.1689,0.57898,0.62707,0.77936,0.26771,0.00093,0.26798,0.7847,0.55872,-0.62707,3.24588,28.25339,3.53223,0.31578,3.22222,0.44444,0.1358,0.56,2.55345,0.1895,0.69592,0.45679,6.27161,0.80494,0.55445,5.6281,0.54782,6.04,5.62667,0.76267,0.49311,1.86667,0.38222,0.0735,0.52917,0.76817,0.50242,7
0.027,0.0365,0.0601,0.1955,0.1975,0.07,0.1854,0.0362,0.33211,0.39971,0.61573,0.03984,0.00004,0.06296,0.56416,0.23146,-0.39971,1.55241,51.2742,1.60233,0.08272,3,0.44444,0.28395,0.32,2.03237,0.33195,0.82857,0.22222,9.61728,0.87654,0.67573,6.22314,0.65261,8.66222,6.16,0.80711,0.56675,2.05333,0.26667,0.18412,0.64041,0.83111,0.69608,2
0.0237,0.0242,0.0453,0.1358,0.0908,0.35565,0.13109,0.0944,0.43543,0.60115,0.75514,0.16173,0.00063,0.16277,0.67022,0.51027,-0.60115,3.1479,48.69213,3.08389,0.20672,2,0.44444,0.23457,0.56,2.32154,0.12786,0.53469,0.7284,5,0.69136,0.58591,4.46281,0.58058,5.09333,4.36,0.55997,0.49978,1.88,0.69333,0.0716,0.58497,0.71202,0.60782,7
